customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,churn
CUST-000482,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Mailed check,23.14,430.73,3,122.3,1
CUST-000483,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Credit card,82.97,2228.43,4,157.6,1
CUST-000484,Female,0,Yes,Yes,38,No,No,Fiber optic,No,Yes,Yes,Yes,Two year,No,Mailed check,130.21,4062.63,3,339.6,1
CUST-000485,Female,0,No,Yes,56,Yes,No,DSL,No,No,No internet service,No internet service,One year,Yes,Bank transfer,133.45,5423.05,5,197.9,0
CUST-000486,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,79.96,1354.55,2,111.7,1
CUST-000487,Female,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,81.26,3380.88,2,327.1,1
CUST-000488,Female,0,Yes,No,54,Yes,No phone service,Fiber optic,No,No,No,Yes,Month-to-month,No,Credit card,73.22,3415.37,4,208.6,1
CUST-000489,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,One year,No,Mailed check,109.17,6559.02,2,61.0,1
CUST-000490,Female,0,No,Yes,55,Yes,No,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,80.92,3507.39,1,264.6,0
CUST-000491,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,79.43,1239.46,1,181.3,1
CUST-000492,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,75.51,1094.05,2,190.7,1
CUST-000493,Female,1,Yes,No,14,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer,92.26,1016.43,3,139.1,1
CUST-000494,Female,0,No,No,18,No,No,Fiber optic,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,59.39,943.2,2,175.6,1
CUST-000495,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Two year,No,Credit card,19.48,278.59,0,0.0,0
CUST-000496,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,One year,Yes,Credit card,19.99,237.01,2,48.7,0
CUST-000497,Female,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,119.84,960.85,1,292.6,1
CUST-000498,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,112.27,2662.25,3,171.4,1
CUST-000499,Male,0,Yes,Yes,11,No,Yes,Fiber optic,No,No,No,No,One year,Yes,Credit card,90.11,763.19,2,206.1,0
CUST-000500,Male,0,No,Yes,4,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Two year,No,Mailed check,53.0,165.14,3,165.5,0
CUST-000501,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Credit card,38.23,1135.68,3,176.8,1
CUST-000502,Female,0,No,No,16,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,84.04,1171.23,3,60.5,1
CUST-000503,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,One year,No,Bank transfer,25.8,1095.74,2,286.5,0
CUST-000504,Female,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,83.92,839.54,2,368.2,0
CUST-000505,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,66.86,3097.84,3,99.1,1
CUST-000506,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Electronic check,45.55,2488.46,2,130.8,0
CUST-000507,Male,1,Yes,No,46,Yes,Yes,DSL,No,Yes,No internet service,Yes,One year,Yes,Electronic check,117.91,4010.34,3,98.0,0
CUST-000508,Male,1,No,Yes,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Mailed check,96.63,2183.67,1,11.7,1
CUST-000509,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,58.13,260.36,3,366.9,1
CUST-000510,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Electronic check,115.23,4084.0,1,158.9,1
CUST-000511,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.22,1486.01,4,192.9,1
CUST-000512,Female,0,Yes,No,59,Yes,No,DSL,Yes,No internet service,No,No internet service,Two year,No,Credit card,171.81,8073.14,3,86.1,0
CUST-000513,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,82.43,978.82,1,168.1,1
CUST-000514,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,75.74,1159.8,1,257.7,1
CUST-000515,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,119.0,5561.92,0,195.2,1
CUST-000516,Male,0,No,Yes,29,No,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Mailed check,137.74,3437.11,1,151.4,0
CUST-000517,Male,0,No,No,25,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer,157.67,3167.54,0,254.9,0
CUST-000518,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,No,No internet service,Yes,Two year,No,Electronic check,108.55,3847.24,2,147.6,0
CUST-000519,Male,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,No,One year,No,Electronic check,122.79,5705.56,2,169.3,0
CUST-000520,Male,1,No,Yes,15,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,157.76,1882.55,1,101.7,1
CUST-000521,Male,0,Yes,No,30,No,No,Fiber optic,No internet service,No,Yes,No,One year,Yes,Electronic check,109.97,2594.3,2,162.5,1
CUST-000522,Female,1,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,152.62,2155.15,3,26.4,1
CUST-000523,Male,0,Yes,No,62,Yes,No,DSL,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,135.81,6172.62,1,307.0,1
CUST-000524,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,One year,No,Credit card,21.6,112.81,1,86.9,0
CUST-000525,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,Yes,No internet service,One year,Yes,Mailed check,89.75,2055.49,2,195.9,0
CUST-000526,Male,0,No,No,33,Yes,No,DSL,No,No,No,No,Month-to-month,No,Mailed check,133.76,3557.18,3,66.0,1
CUST-000527,Female,0,No,No,16,No,No,DSL,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,80.98,1070.25,1,72.6,0
CUST-000528,Female,0,Yes,Yes,46,Yes,No,DSL,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,21.6,723.72,2,200.1,0
CUST-000529,Male,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,126.28,2931.07,3,149.4,1
CUST-000530,Male,1,Yes,No,44,Yes,No,DSL,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,85.35,2709.9,0,27.3,0
CUST-000531,Female,0,No,No,65,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.97,1732.14,4,207.6,0
CUST-000532,Male,1,Yes,No,11,Yes,No,DSL,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,139.6,1228.63,2,289.9,1
CUST-000533,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,79.68,191.25,1,76.4,0
CUST-000534,Female,0,No,No,41,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,70.68,2475.54,2,111.8,1
CUST-000535,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,One year,Yes,Mailed check,30.96,638.69,4,244.9,1
CUST-000536,Male,0,Yes,Yes,9,Yes,Yes,DSL,No internet service,No,Yes,Yes,One year,Yes,Credit card,124.1,969.57,2,193.2,1
CUST-000537,Male,1,No,No,60,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,121.58,6180.81,2,110.2,0
CUST-000538,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.83,1371.37,1,233.8,1
CUST-000539,Female,1,No,No,72,Yes,Yes,DSL,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,50.82,2778.55,1,154.9,0
CUST-000540,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,136.01,5961.06,4,229.9,1
CUST-000541,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,96.2,2147.17,2,344.5,0
CUST-000542,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,97.66,959.11,1,309.9,0
CUST-000543,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No internet service,No,No,Month-to-month,No,Electronic check,140.92,1633.58,5,125.8,1
CUST-000544,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,One year,Yes,Electronic check,65.16,1190.74,2,147.2,1
CUST-000545,Male,0,Yes,No,56,No,No,Fiber optic,No,No,Yes,Yes,One year,No,Mailed check,55.41,2676.22,2,153.1,0
CUST-000546,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.01,1032.34,2,241.7,1
CUST-000547,Male,0,Yes,Yes,60,No,No,Fiber optic,No,No internet service,No,No,One year,Yes,Electronic check,148.51,7596.0,2,189.9,1
CUST-000548,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,One year,Yes,Mailed check,66.6,1437.3,0,215.7,0
CUST-000549,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,118.39,6076.8,1,102.5,1
CUST-000550,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer,119.64,1315.05,1,177.3,1
CUST-000551,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,110.24,1287.53,1,57.7,1
CUST-000552,Female,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.04,2465.36,3,196.6,1
CUST-000553,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,134.29,3095.23,0,108.1,1
CUST-000554,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,124.93,5032.14,4,78.0,1
CUST-000555,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,80.19,189.15,1,185.6,1
CUST-000556,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,Two year,Yes,Electronic check,98.29,1142.31,3,190.3,1
CUST-000557,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No internet service,Yes,Month-to-month,No,Electronic check,75.42,1508.34,1,133.6,0
CUST-000558,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,50.56,3379.06,4,172.1,1
CUST-000559,Male,0,No,Yes,21,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,104.2,1997.21,4,112.4,1
CUST-000560,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,163.29,7877.44,5,115.3,1
CUST-000561,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,49.49,966.48,1,111.8,0
CUST-000562,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.66,691.3,3,212.2,1
CUST-000563,Male,0,Yes,No,25,No,No,Fiber optic,No,No internet service,Yes,No,Two year,Yes,Electronic check,100.89,2165.16,3,191.1,1
CUST-000564,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Bank transfer,124.34,2356.4,2,0.0,1
CUST-000565,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No internet service,No,One year,No,Electronic check,80.37,2348.54,3,302.8,1
CUST-000566,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.16,1054.49,6,0.0,1
CUST-000567,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,90.31,1336.15,1,89.2,0
CUST-000568,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Credit card,177.8,4846.52,1,270.4,1
CUST-000569,Male,0,No,Yes,36,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,119.61,4094.77,0,142.5,0
CUST-000570,Female,0,No,No,56,Yes,No,Fiber optic,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,71.52,2977.96,2,238.8,0
CUST-000571,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,Yes,Mailed check,155.29,1114.81,4,226.1,1
CUST-000572,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,One year,No,Mailed check,112.11,3136.49,1,112.9,0
CUST-000573,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No internet service,Yes,One year,Yes,Mailed check,114.82,1882.28,1,256.4,0
CUST-000574,Male,0,No,No,72,Yes,No phone service,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,45.04,2718.83,3,216.9,1
CUST-000575,Male,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Two year,Yes,Electronic check,150.5,1470.96,8,189.2,1
CUST-000576,Female,1,No,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,74.62,194.72,3,170.1,0
CUST-000577,Male,0,No,No,54,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,125.28,5918.17,2,388.1,1
CUST-000578,Male,1,Yes,No,26,Yes,Yes,DSL,Yes,No,No,No internet service,Two year,Yes,Electronic check,55.56,1265.91,2,149.0,0
CUST-000579,Female,1,No,No,33,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,84.68,2616.41,3,262.2,0
CUST-000580,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,47.99,1099.15,6,271.4,1
CUST-000581,Male,0,No,No,23,Yes,No phone service,Fiber optic,No,No,No internet service,No,One year,No,Bank transfer,82.99,1584.18,2,284.8,1
CUST-000582,Female,0,No,No,72,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,66.04,3915.31,1,301.7,0
CUST-000583,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,78.59,1191.99,0,184.6,1
CUST-000584,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card,137.76,1169.97,1,182.6,1
CUST-000585,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,55.21,1812.4,3,278.4,0
CUST-000586,Female,1,Yes,No,16,Yes,Yes,DSL,Yes,No internet service,No,Yes,One year,No,Credit card,92.14,1196.37,0,134.1,0
CUST-000587,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,84.18,2670.6,0,113.7,1
CUST-000588,Male,0,Yes,Yes,20,Yes,No,DSL,No,No internet service,Yes,No,One year,Yes,Credit card,105.19,1766.19,2,243.0,1
CUST-000589,Male,0,No,No,4,No,Yes,Fiber optic,Yes,No,No,No internet service,Two year,No,Electronic check,184.1,595.79,1,93.1,1
CUST-000590,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Two year,Yes,Mailed check,132.17,2984.26,0,153.9,0
CUST-000591,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,134.88,3491.64,2,174.8,1
CUST-000592,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,Month-to-month,No,Bank transfer,74.21,4273.64,3,169.4,0
CUST-000593,Female,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,84.6,1816.07,3,185.7,1
CUST-000594,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Month-to-month,No,Electronic check,51.73,742.38,0,250.4,0
CUST-000595,Male,0,Yes,Yes,22,Yes,No,DSL,No,No,No,Yes,Two year,Yes,Credit card,53.34,1118.42,1,314.1,0
CUST-000596,Male,0,No,No,37,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,95.4,3002.78,2,112.2,1
CUST-000597,Male,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,85.55,1838.83,4,204.4,1
CUST-000598,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Two year,No,Mailed check,32.28,1994.54,3,175.2,1
CUST-000599,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,96.03,1052.42,1,200.0,0
CUST-000600,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,One year,Yes,Credit card,78.74,2137.76,3,160.5,1
CUST-000601,Female,0,No,Yes,72,Yes,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,123.99,7699.58,3,105.3,0
CUST-000602,Male,0,No,Yes,21,Yes,No,DSL,No,No internet service,Yes,No,Two year,No,Bank transfer,144.5,2563.35,2,221.4,0
CUST-000603,Male,1,Yes,No,72,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,67.91,3833.7,2,116.6,1
CUST-000604,Female,1,Yes,Yes,66,Yes,No,No,No,No,Yes,Yes,One year,No,Credit card,75.47,4042.61,2,222.3,1
CUST-000605,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Month-to-month,No,Mailed check,74.34,2673.66,3,258.4,1
CUST-000606,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,79.2,554.9,4,57.7,1
CUST-000607,Male,0,No,No,34,Yes,Yes,DSL,No internet service,No,No,No internet service,Month-to-month,No,Credit card,115.67,3294.12,4,242.6,1
CUST-000608,Male,0,Yes,No,43,Yes,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,74.81,2584.23,1,107.6,0
CUST-000609,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,103.03,2982.3,1,0.0,1
CUST-000610,Male,0,Yes,Yes,24,Yes,No,No,No,No internet service,No,No,Two year,Yes,Credit card,68.03,1228.26,4,210.9,1
CUST-000611,Male,0,No,No,37,Yes,No phone service,DSL,No,No,No internet service,No,Two year,Yes,Electronic check,66.53,2207.1,0,174.8,1
CUST-000612,Male,0,No,No,14,Yes,No,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer,62.25,756.92,3,211.8,0
CUST-000613,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.54,1574.78,5,148.2,1
CUST-000614,Male,1,Yes,Yes,11,Yes,No,DSL,No internet service,Yes,Yes,No,One year,Yes,Electronic check,66.2,550.35,2,32.3,1
CUST-000615,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,113.47,525.89,2,252.3,1
CUST-000616,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card,71.21,1812.41,3,139.6,1
CUST-000617,Female,1,Yes,No,55,Yes,No,Fiber optic,No,Yes,No,No,One year,Yes,Credit card,118.91,5423.65,5,283.2,1
CUST-000618,Female,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,119.66,3467.53,2,118.2,1
CUST-000619,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,146.59,4357.39,2,280.1,1
CUST-000620,Female,1,No,No,14,Yes,No,No,Yes,No,No,Yes,One year,No,Credit card,132.08,1567.64,5,78.4,1
CUST-000621,Female,0,No,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Month-to-month,No,Credit card,122.87,4470.67,2,128.7,1
CUST-000622,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,20.59,965.87,2,154.9,0
CUST-000623,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,69.68,1667.54,0,170.4,1
CUST-000624,Male,1,No,No,51,Yes,No,Fiber optic,No,No,No,No internet service,One year,No,Credit card,152.54,6049.96,5,142.8,1
CUST-000625,Male,0,Yes,Yes,60,Yes,No,DSL,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,63.36,3308.86,0,304.0,0
CUST-000626,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Two year,Yes,Credit card,56.94,547.09,3,198.6,1
CUST-000627,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No internet service,No,No,Two year,No,Credit card,112.29,3304.56,1,223.5,0
CUST-000628,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No internet service,No,Two year,Yes,Bank transfer,89.6,2501.84,0,236.0,0
CUST-000629,Female,0,No,No,15,No,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,59.61,771.0,2,267.1,1
CUST-000630,Male,0,No,No,45,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,115.66,4523.51,1,302.8,1
CUST-000631,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Two year,Yes,Bank transfer,58.56,1594.2,2,216.1,0
CUST-000632,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,118.99,7836.24,3,29.3,1
CUST-000633,Female,0,Yes,No,20,Yes,No,Fiber optic,No internet service,No,Yes,Yes,One year,No,Credit card,87.86,1560.64,3,227.4,1
CUST-000634,Male,1,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,142.79,9108.36,1,42.1,0
CUST-000635,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,57.17,1160.06,1,223.9,1
CUST-000636,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,127.47,3116.63,4,80.6,1
CUST-000637,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Bank transfer,106.64,3787.9,2,198.2,1
CUST-000638,Male,1,No,No,23,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,160.03,3081.38,4,150.4,1
CUST-000639,Female,0,No,Yes,53,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.42,3753.69,0,269.4,1
CUST-000640,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Mailed check,111.63,2195.6,2,222.1,0
CUST-000641,Female,0,Yes,Yes,49,Yes,No,DSL,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.27,5397.96,3,0.0,1
CUST-000642,Female,0,No,Yes,52,No,No,Fiber optic,Yes,Yes,Yes,No,Two year,Yes,Electronic check,20.38,805.38,3,194.4,0
CUST-000643,Female,0,Yes,No,68,No,No,Fiber optic,No,No,Yes,No,Two year,Yes,Credit card,134.73,8769.74,2,298.5,1
CUST-000644,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,101.51,3045.62,5,191.3,1
CUST-000645,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Month-to-month,No,Credit card,98.02,4641.96,3,254.3,1
CUST-000646,Female,0,Yes,No,16,Yes,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,66.57,860.98,5,178.9,1
CUST-000647,Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,99.68,6148.96,1,134.7,0
CUST-000648,Female,0,No,No,26,No,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,185.49,3786.03,3,262.6,1
CUST-000649,Male,0,No,No,17,No,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,105.36,1544.12,2,135.8,1
CUST-000650,Female,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Two year,No,Electronic check,65.45,735.5,1,180.0,1
CUST-000651,Male,0,Yes,Yes,29,No,Yes,DSL,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,93.87,2546.68,3,0.0,1
CUST-000652,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer,129.81,6193.77,2,179.0,0
CUST-000653,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.42,2198.08,3,184.6,1
CUST-000654,Female,0,Yes,No,72,Yes,No,DSL,No,No internet service,No,No,One year,Yes,Bank transfer,121.41,8342.39,4,186.8,1
CUST-000655,Male,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,62.47,1891.81,2,169.0,1
CUST-000656,Female,0,Yes,Yes,32,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.96,2470.91,3,140.1,1
CUST-000657,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,75.85,2250.03,0,90.9,0
CUST-000658,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,148.25,3071.66,2,216.2,1
CUST-000659,Male,0,No,No,67,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,119.4,6309.94,1,185.0,1
CUST-000660,Female,0,No,No,40,Yes,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,80.92,2725.95,5,189.9,1
CUST-000661,Female,1,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.84,3135.71,3,250.0,1
